{0,766,3427,7085,10517,14153,17967,21667,25505,29309,33105,37054,40949,44835,48727,52557,56396,60236,64035,67848,71681,75536,79353,83076,86991,90679,94530,98223,102041,105777,109416,113118,116791,120528,124185,127823,131515,135180,138740,142326,145842,149498,153021,156548,160134,163657,167101,170687,174115,177586,180981,184376,187808,191211,194559,197939,201256,204649,207908,211200,214483,217767,221078,224410,227632,230880,234008,237249,240421,243618,246829,249878,253012,256096,259199,262268,265328,268359,271325,274366,277339,280334,283303,286192,289068,291992,294938,297795,300621,303555,306421,309221,311990,314810,317735,320661,323688,326808,330160,334292,340000},
{0,1056,4189,7945,11573,15414,19272,23170,27184,31002,34966,38918,42889,46914,50889,54846,58773,62651,66615,70463,74323,78302,82170,86081,89910,93741,97611,101416,105183,109006,112753,116565,120264,124107,127816,131540,135266,138923,142662,146344,149899,153529,157237,160813,164446,167978,171554,175068,178653,182169,185675,189083,192565,196069,199501,202898,206304,209736,213116,216496,219765,223140,226488,229762,233068,236413,239668,242993,246199,249459,252661,255793,258949,262127,265343,268556,271579,274771,277759,280779,283834,286895,289988,292976,295981,298983,301946,304919,307852,310836,313776,316686,319655,322559,325586,328653,331862,335217,338901,343477,350000},
{0,1397,4992,8869,12621,16684,20645,24705,28816,32748,36784,40793,44896,49026,53050,57101,61122,65125,69142,73093,77061,80990,84947,88905,92824,96784,100686,104595,108421,112217,116147,119945,123893,127685,131420,135214,139051,142802,146530,150237,153920,157638,161315,164948,168695,172255,175937,179593,183127,186720,190258,193790,197285,200907,204331,207858,211347,214718,218217,221676,225109,228420,231807,235162,238566,241852,245240,248641,251961,255267,258539,261740,264978,268164,271429,274654,277859,281020,284139,287259,290395,293479,296657,299730,302801,305860,308963,312006,315014,318099,321149,324139,327200,330257,333380,336596,339933,343539,347647,352776,360000},
{0,1794,5799,9723,13721,17884,22034,26205,30368,34503,38618,42730,46936,51029,55273,59393,63445,67558,71635,75728,79660,83724,87779,91781,95846,99800,103774,107768,111669,115557,119508,123426,127299,131184,135084,138937,142753,146634,150407,154158,158014,161722,165422,169149,172889,176632,180286,183937,187608,191248,194883,198565,202053,205640,209181,212713,216244,219823,223358,226776,230326,233701,237148,240606,244057,247407,250823,254153,257609,260979,264316,267541,270863,274094,277428,280745,283960,287207,290455,293650,296899,300073,303196,306356,309599,312676,315801,319009,322126,325268,328427,331544,334681,337837,341121,344521,348011,351838,356347,362096,370000},
{0,2245,6633,10584,14825,19088,23372,27723,31881,36174,40430,44722,48903,53117,57456,61644,65812,69942,74183,78314,82327,86503,90505,94625,98770,102801,106854,110883,114916,118834,122829,126776,130808,134746,138672,142521,146524,150421,154316,158116,161909,165750,169563,173307,177137,180956,184610,188336,192092,195718,199438,203184,206717,210414,213993,217592,221210,224787,228281,231927,235467,238919,242427,245925,249447,252828,256309,259754,263234,266639,270070,273448,276725,280125,283546,286859,290123,293454,296716,299954,303207,306535,309816,313057,316289,319547,322671,325969,329176,332415,335680,338878,342189,345501,348892,352396,356094,360241,365165,371584,380000},
{0,2751,7392,11456,15975,20264,24802,29190,33518,37919,42208,46563,50885,55216,59566,63913,68206,72439,76691,80858,85008,89181,93387,97520,101651,105779,109902,113983,118116,122164,126209,130271,134323,138299,142283,146287,150224,154193,158134,162063,165887,169712,173585,177525,181350,185136,188984,192692,196532,200287,204001,207717,211424,215077,218715,222408,226106,229689,233400,236969,240602,244139,247711,251262,254860,258382,261774,265309,268871,272304,275805,279242,282663,286095,289477,292907,296292,299673,302998,306324,309676,313016,316363,319602,323037,326248,329567,332904,336215,339435,342818,346142,349542,353039,356597,360238,364207,368728,374107,381189,390000},
{0,3357,8156,12426,17096,21483,26190,30636,35111,39579,44017,48464,52923,57336,61757,66128,70508,74819,79177,83438,87674,91880,96178,100426,104648,108833,112907,117116,121267,125462,129517,133652,137751,141793,145995,149955,153909,157913,161927,165891,169808,173774,177708,181612,185523,189461,193257,197082,200936,204723,208530,212315,216049,219760,223553,227281,230938,234694,238360,242042,245630,249327,252896,256483,260159,263782,267308,270883,274366,277945,281442,285014,288534,291952,295429,298962,302340,305763,309185,312573,316026,319496,322848,326221,329677,333029,336343,339755,343154,346559,349909,353402,356925,360536,364293,368157,372333,377234,383191,390852,400000},
{0,3976,8913,13394,18218,22697,27536,32093,36692,41245,45830,50383,54917,59457,63909,68341,72803,77272,81588,85978,90284,94573,98893,103264,107496,111760,116022,120248,124451,128675,132785,137025,141225,145336,149496,153498,157660,161697,165788,169812,173793,177731,181775,185734,189682,193702,197658,201547,205308,209252,212982,216952,220702,224490,228253,232121,235754,239577,243355,247052,250709,254490,258102,261748,265455,269062,272684,276444,279935,283575,287154,290717,294328,297882,301394,304938,308393,311926,315386,318815,322260,325862,329300,332731,336242,339665,343090,346674,350071,353595,357125,360635,364300,368050,372004,376068,380555,385878,392417,400604,410000},
{0,4664,9631,14436,19278,23989,28844,33567,38304,42933,47654,52284,56877,61471,65994,70520,75097,79648,84064,88512,92863,97297,101659,106114,110465,114734,119067,123277,127656,131933,136148,140388,144620,148816,153036,157239,161299,165465,169482,173612,177763,181709,185818,189768,193828,197868,201912,205810,209815,213692,217605,221513,225310,229168,233104,236846,240691,244429,248267,252090,255882,259651,263310,267070,270757,274464,278170,281843,285523,289245,292811,296445,300092,303680,307315,310885,314400,318027,321548,325081,328559,332160,335774,339225,342826,346314,349885,353385,357016,360535,364204,367799,371660,375551,379601,384008,388826,394663,401807,410415,420000},
{0,5343,10354,15421,20359,25243,30115,35034,39797,44651,49416,54123,58841,63415,68119,72664,77348,81963,86526,91081,95562,99985,104434,108907,113356,117707,122005,126397,130739,135124,139483,143710,148024,152216,156506,160747,164959,169155,173347,177512,181587,185720,189772,193792,197948,202006,206111,210121,214105,218108,222104,226012,229955,233847,237656,241551,245487,249340,253244,257075,260882,264653,268507,272229,275964,279777,283560,287321,291064,294698,298500,302110,305778,309466,313149,316858,320487,324076,327671,331273,334815,338494,342087,345746,349332,352932,356531,360110,363848,367481,371234,375044,378979,382984,387254,391949,397167,403608,411315,420275,430000},
